Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
All: LAG 13,-0.003249,0.002084,0.996756272,0.992693186,1.000836,-0.059127,0.032767,0.994104746,0.987740733,1.00051,0.00106,0.000433,1.013660463,1.002708558,1.024732,0.000007,0.000447,1.000045501,0.994366647,1.005757
Female,-0.006864,0.002605,0.993159503,0.988101553,0.998243,-0.070245,0.036914,0.993000114,0.985841543,1.000211,0.000993,0.000488,1.01279152,1.000467565,1.025267,-0.000601,0.000503,0.99610112,0.989738294,1.002505
Male,0.000632,0.002315,1.0006322,0.996102216,1.005183,-0.047257,0.036288,0.995285449,0.988231647,1.00239,0.001132,0.00048,1.014595083,1.002450357,1.026887,0.000658,0.000494,1.004286159,0.997985472,1.010627
Warm All,-0.000091,0.002518,0.999909004,0.994986331,1.004856,-0.098327,0.03787,0.990215483,0.982892799,0.997593,0.000848,0.000357,1.010913523,1.001899786,1.020008,0.000293,0.000422,1.001906315,0.99653424,1.007307
Warm Female,-0.004852,0.003028,0.995159752,0.98927109,1.001083,-0.124944,0.043618,0.987583331,0.979176342,0.996063,0.000427,0.000411,1.005480564,0.995166153,1.015902,-0.00058,0.000486,0.996237098,0.990087813,1.002425
Warm Male,0.005031,0.002927,1.005043677,0.999294329,1.010826,-0.069817,0.043338,0.993042615,0.984643189,1.001514,0.001302,0.000408,1.016805246,1.006450411,1.027267,0.001237,0.000482,1.008072912,1.001901626,1.014282
Cold All,-0.004764,0.003485,0.99524733,0.988472358,1.002069,-0.032545,0.030342,0.99675079,0.990840673,1.002696,0.001202,0.000531,1.015504568,1.002066003,1.029123,-2.40E-04,0.000465,0.998441216,0.992543836,1.004374
Cold Female,-0.006688,0.004459,0.993334315,0.984690756,1.002054,-0.035099,0.033639,0.996496252,0.989947721,1.003088,0.00159,0.00059,1.020560514,1.00556551,1.035779,-0.000629,0.000517,0.995919847,0.989381696,1.002501
Cold Male,-0.002713,0.003741,0.997290677,0.990004926,1.00463,-0.029833,0.032914,0.997021146,0.990609921,1.003474,0.000788,0.000576,1.010137439,0.995645222,1.024841,0.000173,0.000504,1.001125132,0.994717542,1.007574
Age 0-10 All,0.012569,0.004157,1.012648322,1.004431068,1.020933,0.047906,0.063544,1.004802093,0.99236527,1.017395,0.00127,0.0009,1.016388848,0.993696749,1.039599,0.000925,0.000908,1.006030611,0.994459983,1.017736
Age 0-10 Female,0.010114,0.005772,1.010165319,0.998801599,1.021658,-0.033208,0.092261,0.996684708,0.978823483,1.014872,0.002361,0.001307,1.030682083,0.997434082,1.065038,0.000789,0.00132,1.005141673,0.988379743,1.022188
Age 0-10 Male,0.014488,0.005078,1.01459346,1.004545419,1.024742,0.110773,0.082797,1.01113888,0.994862331,1.027682,0.000443,0.001172,1.005686507,0.976546671,1.035696,0.001028,0.001181,1.006704374,0.99167094,1.021966
Age 11-60 All,-0.003473,0.00224,0.996533024,0.992167436,1.000918,-0.084991,0.034989,0.991536915,0.984760373,0.99836,1.13E-03,0.000461,1.01456911,1.002902637,1.026371,0.000002,0.000477,1.000013,0.993954369,1.006109
Age 11-60 Female,-0.007028,0.002994,0.992996639,0.98718656,0.998841,-0.088131,0.041388,0.991225622,0.983217278,0.999299,0.000967,0.000545,1.01245452,0.998705479,1.026393,-0.000596,0.000564,0.996133494,0.98900157,1.003317
Age 11-60 Male,0.000314,0.002513,1.000314049,0.995399137,1.005253,-0.081676,0.040582,0.991865664,0.984007587,0.999786,1.30E-03,0.000536,1.016805246,1.003223617,1.030571,0.000637,0.000552,1.004149084,0.997112198,1.011236
Age 60+All,-0.005945,0.003477,0.994072637,0.987321143,1.00087,-0.038913,0.043764,0.996116261,0.987608372,1.004697,0.000906,0.000573,1.011664304,0.997225233,1.026312,-0.000158,0.000592,0.998973527,0.99146753,1.006536
Age 60+ Female,-0.009272,0.004133,0.990770852,0.982777355,0.998829,-0.047561,0.050357,0.995255192,0.985480369,1.005127,0.000817,0.00066,1.010512472,0.99391809,1.027384,-0.000828,0.000682,0.994632457,0.986027849,1.003312
Age 60+ Male,-0.002104,0.004806,0.997898212,0.988542384,1.007343,-0.029015,0.053266,0.997102705,0.986746969,1.007567,1.01E-03,0.000696,1.012973029,0.995438786,1.030816,0.000618,0.000719,1.004025079,0.994870143,1.013264
All: LAG 14,-0.008404,0.002085,0.991631215,0.987587084,0.995692,-0.064968,0.032916,0.993524259,0.987135133,0.999955,0.00104,0.000435,1.013400999,1.002401599,1.024521,-0.000435,0.000444,0.997176494,0.991551828,1.002833
Female,-0.009177,0.002608,0.99086498,0.985812919,0.995943,-0.078985,0.037107,0.992132611,0.984943035,0.999375,0.001105,0.00049,1.0142445,1.001852594,1.02679,-0.000571,0.000499,0.996295379,0.98998176,1.002649
Male,-0.007566,0.002313,0.99246255,0.987973424,0.996972,-0.04994,0.036414,0.995018449,0.987942142,1.002145,0.000969,0.000482,1.012480439,1.000310832,1.024798,-0.000288,0.000492,0.998129751,0.991892961,1.004406
Warm All,-0.008935,0.002517,0.991104798,0.986227402,0.996006,-0.108448,0.037574,0.989213793,0.981955484,0.996526,0.000031,0.000362,1.000396879,0.99135255,1.009524,-0.000642,0.000421,0.995835695,0.990508789,1.001191
Warm Female,-0.008931,0.003034,0.991108763,0.985232485,0.99702,-0.162826,0.043223,0.983849245,0.975549567,0.99222,-0.000007,0.000416,0.999910404,0.989528999,1.010401,-0.000691,0.000484,0.995518572,0.989398932,1.001676
Warm Male,-0.008952,0.002921,0.99108795,0.985430024,0.996778,-0.049781,0.043011,0.99503427,0.986681234,1.003458,0.00007,0.000414,1.000896402,0.99055446,1.011346,-0.000591,0.000482,0.996165869,0.990067477,1.002302
Cold All,-0.006119,0.003487,0.993899683,0.987130016,1.000716,-0.038758,0.030659,0.996131701,0.990163732,1.002136,0.002317,0.000528,1.030101767,1.016546538,1.043838,-0.000272,0.000461,0.998233562,0.992387979,1.004114
Cold Female,-0.007704,0.004466,0.9923256,0.983677322,1.00105,-0.033191,0.034032,0.996686402,0.990060356,1.003357,0.002462,0.000586,1.032015411,1.01695415,1.0473,-4.65E-04,0.000511,0.996982063,0.990512652,1.003494
Cold Male,-0.004413,0.003736,0.995596723,0.988333033,1.002914,-0.04468,0.033194,0.995541967,0.989085971,1.00204,0.002164,0.000573,1.02808639,1.013412933,1.042972,-0.000065,0.0005,0.999577589,0.993230517,1.005965
Age 0-10 All,0.004437,0.004151,1.004446858,0.996307873,1.012652,0.008427,0.063602,1.000843055,0.988443997,1.013398,0.000924,0.000904,1.011897418,0.989206322,1.035109,0.000504,0.000909,1.003281372,0.991729728,1.014968
Age 0-10 Female,0.012384,0.005761,1.012460999,1.001093037,1.023958,-0.004535,0.092281,0.999546603,0.981630243,1.01779,0.002902,0.001312,1.03784412,1.004239104,1.072574,0.001022,0.001326,1.006665114,0.989802115,1.023815
Age 0-10 Male,-0.001613,0.005072,0.9983883,0.988512373,1.008363,0.018626,0.083017,1.001864336,0.985694577,1.018299,-0.000606,0.001178,0.992273206,0.963376995,1.022036,0.00011,0.001182,1.000715256,0.9857587,1.015899
Age 11-60 All,-0.007314,0.00224,0.992712682,0.98836383,0.997081,-0.066289,0.035151,0.993393023,0.986572469,1.000261,0.001218,0.000464,1.015712564,1.003957378,1.027605,-0.000292,0.000474,0.9981038,0.992094653,1.004149
Age 11-60 Female,-0.010152,0.002997,0.989899358,0.984101615,0.995731,-0.090036,0.041583,0.991036811,0.982992422,0.999147,0.001283,0.000547,1.016557989,1.00270291,1.030605,-0.000581,0.00056,0.996230622,0.989148408,1.003364
Age 11-60 Male,-0.004266,0.002511,0.995743086,0.990854517,1.000656,-0.041001,0.040762,0.995908294,0.987983332,1.003897,0.001148,0.000539,1.014802893,1.001172655,1.028619,0.000018,0.00055,1.000117007,0.993133682,1.007149
Age 60+All,-0.012664,0.003479,0.987415851,0.980705724,0.994172,-0.078507,0.043994,0.992180036,0.983661422,1.000772,0.000764,0.000576,1.009827173,0.995339406,1.024526,-0.000844,0.000586,0.994529021,0.987131872,1.001982
Age 60+ Female,-0.010995,0.004134,0.989065224,0.981083565,0.997112,-0.074181,0.050689,0.992609346,0.982796555,1.00252,0.000534,0.000665,1.006858613,0.990200016,1.023797,-0.000797,0.000674,0.994832896,0.986327075,1.003412
Age 60+ Male,-0.01465,0.004807,0.985456789,0.976215693,0.994785,-0.083879,0.053417,0.99164718,0.981319061,1.002084,0.001026,0.000698,1.013219414,0.995630948,1.031119,-0.000903,0.000713,0.994147692,0.985158123,1.003219
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,0.015617,0.002401,1.023702032,1.016501226,1.030954,0.003577,0.000415,1.031978259,1.024617815,1.039392,-0.000021,0.00028,0.99960108,0.989232192,1.010079,0.002869,0.00218,1.003448733,0.998316858,1.008607
Female,0.016838,0.002705,1.02557866,1.017454887,1.033767,0.003798,0.000468,1.033987203,1.025674388,1.042367,0.000052,0.000314,1.000988488,0.989351738,1.012762,0.003745,0.002453,1.004504113,0.998725357,1.010316
Male,0.014303,0.002666,1.021686303,1.013709586,1.029726,0.00334,0.000461,1.029828208,1.021672175,1.038049,-0.0001,0.00031,0.998101804,0.986645572,1.009691,0.001924,0.002417,1.002311467,0.996629708,1.008026
Warm All,0.013376,0.002023,1.020266635,1.014216487,1.026353,0.003716,0.000437,1.033241347,1.025482695,1.041059,0.000546,0.000201,1.010427996,1.002892936,1.01802,0.006378,0.002328,1.007682964,1.002180518,1.013216
Warm Female,0.013997,0.00233,1.021217456,1.014245818,1.028237,0.003798,0.000505,1.033987203,1.025020036,1.043033,0.000615,0.000231,1.011753536,1.003087316,1.020495,0.004878,0.002685,1.005870766,0.999538586,1.012243
Warm Male,0.012714,0.002315,1.019254013,1.012340422,1.026215,0.003627,0.000501,1.032432429,1.02354936,1.041393,0.000473,0.00023,1.009027504,1.000421889,1.017707,0.007983,0.002655,1.009625631,1.003340607,1.01595
Cold All,0.019427,0.002841,1.029569239,1.021005535,1.038205,0.003579,0.000404,1.031996422,1.024830269,1.039213,-0.001937,0.000466,0.963865998,0.947283523,0.980739,0.001236,0.002101,1.0014843,0.996547621,1.006445
Cold Female,0.02116,0.003155,1.032249086,1.022718522,1.041868,0.003851,0.000449,1.034469567,1.026489212,1.042512,-0.001919,0.000517,0.964195697,0.945809523,0.982939,0.003388,0.002327,1.004073876,0.998593486,1.009584
Cold Male,0.017573,0.003085,1.026709984,1.01743993,1.036064,0.003289,0.000438,1.029366125,1.021618951,1.037172,-0.001956,0.000505,0.963518105,0.945567313,0.98181,-0.00108,0.002281,0.998704839,0.993361223,1.004077
Age 0-10 All,0.002763,0.004939,1.0041531,0.989677487,1.01884,0.000501,0.000834,1.004418533,0.990073564,1.018971,0.000116,0.000592,1.002206431,0.980353479,1.024547,0.002518,0.004198,1.00302617,0.993171326,1.012979
Age 0-10 Female,0.003877,0.007172,1.005832443,0.984845818,1.027266,-0.000384,0.001211,0.996626503,0.976025537,1.017662,0.001546,0.000861,1.029809671,0.997313974,1.063364,0.001059,0.006121,1.001271608,0.986959976,1.015791
Age 0-10 Male,0.001906,0.006433,1.002863091,0.984074159,1.022011,0.001184,0.001087,1.010473669,0.991705217,1.029597,-0.000971,0.000769,0.981720141,0.954004815,1.010241,0.003635,0.005451,1.004371527,0.991576923,1.017331
Age 11-60 All,0.014364,0.002565,1.021779791,1.014103428,1.029514,0.003343,0.000444,1.029855396,1.02199877,1.037772,-0.000081,0.000298,0.998462184,0.987442986,1.009604,0.000936,0.002334,1.001123831,0.995643151,1.006635
Age 11-60 Female,0.016075,0.00303,1.024405557,1.015320473,1.033572,0.003743,0.000525,1.033486874,1.024170688,1.042888,-0.000087,0.000352,0.998348365,0.985346937,1.011521,0.002679,0.002755,1.003219973,0.996740364,1.009742
Age 11-60 Male,0.012526,0.002987,1.018966624,1.01005746,1.027954,0.002915,0.000517,1.025983844,1.016875595,1.035174,-0.000075,0.000347,0.998576015,0.985755152,1.011564,-0.000931,0.002716,0.998883424,0.992522862,1.005285
Age 60+All,0.02023,0.00318,1.030810102,1.021217763,1.040493,0.004619,0.000554,1.041484605,1.031580207,1.051484,0.000054,0.000368,1.001026527,0.987401711,1.014839,0.006164,0.002905,1.007424224,1.000564399,1.014331
Age 60+ Female,0.020076,0.003666,1.030572012,1.01952411,1.04174,0.004595,0.000639,1.041264667,1.029851408,1.052804,0.000051,0.000423,1.00096947,0.98532522,1.016862,0.005882,0.003336,1.007083369,0.999212438,1.015016
Age 60+ Male,0.020395,0.00387,1.031065259,1.01940049,1.042864,0.004643,0.000674,1.04170459,1.029664734,1.053885,0.000056,0.000448,1.001064566,0.984501832,1.017906,0.006499,0.003542,1.00782929,0.999468157,1.01626
All: LAG 1,0.007932,0.002425,1.011969063,1.004779887,1.01921,0.001417,0.000422,1.01254767,1.00520444,1.019945,0.00044,0.000281,1.008395042,0.997897773,1.019003,0.000421,0.002184,1.000505328,0.995379141,1.005658
Female,0.007895,0.002733,1.0119129,1.003814738,1.020076,0.001465,0.000475,1.01297546,1.004710259,1.021309,0.00038,0.000317,1.007246127,0.995425415,1.019207,0.000917,0.00246,1.001101006,0.99532544,1.00691
Male,0.00797,0.002685,1.012026747,1.004069357,1.020047,0.001365,0.000467,1.012084434,1.003965024,1.02027,0.000505,0.000312,1.00964118,0.997978167,1.02144,-0.000112,0.002417,0.999865609,0.994197715,1.005566
Warm All,0.005681,0.002043,1.008557911,1.002518245,1.014634,0.000675,0.000445,1.005957677,0.998266145,1.013708,0.000692,0.000201,1.013234815,1.005678824,1.020848,0.00257,0.002321,1.00308876,0.997627826,1.00858
Warm Female,0.005745,0.002353,1.008654738,1.001701125,1.015657,0.000998,0.000512,1.008821078,0.999951425,1.017769,0.000537,0.000232,1.010255228,1.001564543,1.019021,0.004196,0.002672,1.005047898,0.998751436,1.011384
Warm Male,0.005621,0.002337,1.008467145,1.001561939,1.01542,0.000327,0.000509,1.002881744,0.994115748,1.011725,0.000861,0.00023,1.016493541,1.007824251,1.025237,0.00082,0.002654,1.000984484,0.994755592,1.007252
Cold All,0.011004,0.002868,1.016642977,1.008106763,1.025251,0.001868,0.000411,1.016574254,1.009393315,1.023806,-0.000503,0.000471,0.990488523,0.973266791,1.008015,-0.000731,0.002112,0.999123185,0.994172423,1.004099
Cold Female,0.010623,0.003185,1.016062131,1.006592234,1.025621,0.001751,0.000456,1.015528128,1.007572237,1.023547,-0.000302,0.000523,0.994278431,0.975100711,1.013833,-0.000889,0.002343,0.998933769,0.993444049,1.004454
Cold Male,0.011419,0.003103,1.017276034,1.008037811,1.026599,0.001993,0.000444,1.017693101,1.009929259,1.025517,-0.000715,0.000509,0.98650686,0.967983575,1.005385,-0.000547,0.002285,0.999343815,0.993987428,1.004729
Age 0-10 All,0.002381,0.004941,1.003577885,0.989104748,1.018263,-0.000057,0.000836,0.999498526,0.985189837,1.014015,0.000715,0.000593,1.013677695,0.991537689,1.036312,0.000185,0.004187,1.000222025,0.990420356,1.010121
Age 0-10 Female,0.004085,0.00718,1.006146312,0.985129967,1.027611,0.000001,0.001215,1.0000088,0.979270355,1.021186,0.001102,0.000865,1.021158738,0.98878872,1.054588,0.00301,0.006119,1.003618531,0.989278007,1.018167
Age 0-10 Male,0.001031,0.006429,1.001547696,0.982794966,1.020658,-0.000114,0.001088,0.998997303,0.980425102,1.017921,0.000428,0.000769,1.008165155,0.979703249,1.037454,-0.001956,0.005423,0.997655553,0.985011369,1.010462
Age 11-60 All,0.006542,0.002591,1.009861305,1.002197872,1.017583,0.001218,0.00045,1.010776048,1.002961176,1.018652,0.000309,0.0003,1.005888268,0.994713026,1.017189,0.000774,0.002337,1.000929231,0.995442593,1.006446
Age 11-60 Female,0.006844,0.003063,1.010318876,1.001261575,1.019458,0.001397,0.000533,1.012369477,1.003105227,1.021719,0.000188,0.000355,1.003578387,0.990398195,1.016934,0.001272,0.00276,1.001527566,0.995047186,1.00805
Age 11-60 Male,0.006216,0.003009,1.009367604,1.000477654,1.018337,0.001026,0.000523,1.009069683,1.000008096,1.018213,0.000437,0.000349,1.008337566,0.995317238,1.021528,0.000235,0.002713,1.00028204,0.993919585,1.006685
Age 60+All,0.011332,0.003208,1.017143288,1.007595178,1.026782,0.002063,0.000561,1.018320193,1.008514314,1.028221,0.000608,0.00037,1.011618982,0.997775677,1.025654,-0.000154,0.002918,0.999815217,0.992976842,1.006701
Age 60+ Female,0.01018,0.0037,1.015387182,1.004401659,1.026493,0.001824,0.000647,1.016180713,1.004903728,1.027584,0.000581,0.000427,1.011100155,0.995149323,1.027307,-0.000066,0.003353,0.999920803,0.992066184,1.007838
Age 60+ Male,0.012666,0.003898,1.019180629,1.007567369,1.030928,0.00234,0.000682,1.020805478,1.008867953,1.032884,0.000639,0.000449,1.012215001,0.995430711,1.029282,-0.000266,0.003555,0.999680851,0.991357007,1.008075
All: LAG 2,0.008151,0.002439,1.012301549,1.005068642,1.019587,0.001486,0.000424,1.013162675,1.00578029,1.020599,4.11E-04,0.000282,1.00783957,0.997310942,1.018479,0.001742,0.00218,1.002092586,0.996967647,1.007244
Female,0.00851,0.002748,1.01284682,1.004696876,1.021063,0.001492,0.000478,1.013216172,1.004897007,1.021604,0.000494,0.000318,1.009430187,0.997546694,1.021455,0.000879,0.002457,1.001055356,0.995287077,1.006857
Male,0.007765,0.002703,1.011715596,1.003707536,1.019788,0.001479,0.000469,1.013100266,1.00493804,1.021329,0.000321,0.000313,1.006117637,0.994458292,1.017914,0.00267,0.002412,1.003209138,0.997534022,1.008917
Warm All,0.007605,0.002053,1.011472814,1.005386133,1.017596,0.001224,0.000449,1.010829418,1.003031434,1.018688,0.000762,0.000202,1.014583314,1.006979766,1.022244,0.003406,0.002315,1.004095564,0.998643241,1.009578
Warm Female,0.008048,0.002365,1.012145161,1.005132024,1.019207,0.001355,0.000517,1.011995374,1.003011309,1.02106,0.000774,0.000232,1.014814665,1.006084757,1.02362,0.003297,0.002668,1.003964237,0.99768395,1.010284
Warm Male,0.007145,0.002349,1.010775138,1.003818713,1.01778,0.001087,0.000513,1.009611497,1.000717633,1.018584,0.00075,0.000231,1.014352015,1.005663538,1.023116,0.003546,0.002645,1.004264266,0.998036091,1.010531
Cold All,0.009284,0.002899,1.014023418,1.005417562,1.022703,0.001682,0.000413,1.014911686,1.007707729,1.022167,-0.000843,0.000478,0.98411059,0.966747707,1.001785,0.00093,0.00211,1.001116623,0.996160669,1.006097
Cold Female,0.009138,0.003216,1.013801372,1.004261012,1.023432,0.001574,0.000459,1.013947572,1.005952011,1.022007,-0.000558,0.00053,0.989454003,0.970116414,1.009177,-0.000446,0.002342,0.999464943,0.993974642,1.004986
Cold Male,0.009437,0.00314,1.014256164,1.004936042,1.023663,0.001797,0.000447,1.015939297,1.008136668,1.023802,-0.00115,0.000518,0.978386982,0.959694456,0.997444,0.002409,0.002283,1.002894982,0.997524254,1.008295
Age 0-10 All,0.006753,0.004946,1.010180977,0.995597977,1.024978,0.001003,0.000837,1.008865468,0.994405532,1.023536,0.00057,0.000594,1.010888857,0.988772939,1.033499,0.00229,0.004188,1.002751779,0.992922985,1.012678
Age 0-10 Female,0.005115,0.007173,1.007702009,0.986673475,1.029179,0.00078,0.001211,1.006887611,0.986074541,1.02814,0.000406,0.000867,1.00774383,0.97572638,1.040812,-0.002179,0.006123,0.997388616,0.98312786,1.011856
Age 0-10 Male,0.008111,0.006439,1.012240813,0.993258665,1.031586,0.00119,0.001091,1.010527023,0.99168916,1.029723,0.000704,0.00077,1.013465859,0.984817632,1.042947,0.005742,0.005419,1.006914193,0.99416202,1.01983
Age 11-60 All,0.007349,0.002603,1.011084483,1.003376367,1.018852,0.00132,0.000452,1.011683728,1.003827209,1.019602,0.000391,0.000301,1.007456663,0.996226896,1.018813,0.004041,0.002327,1.004860976,0.999376291,1.010376
Age 11-60 Female,0.008151,0.003074,1.012301549,1.00319403,1.021492,0.001276,0.000534,1.01129208,1.002020406,1.02065,0.000639,0.000355,1.012215001,0.998921382,1.025686,0.003927,0.002751,1.004723521,0.998243592,1.011246
Age 11-60 Male,0.006491,0.003025,1.009784054,1.000843355,1.018805,0.001367,0.000524,1.012102247,1.002996127,1.021291,0.000122,0.000351,1.002320689,0.989304369,1.015508,0.00416,0.002701,1.005004481,0.998640173,1.011409
Age 60+All,0.009739,0.003237,1.014715726,1.005104705,1.024419,0.001867,0.000566,1.016565308,1.006689507,1.026538,0.000412,0.000372,1.007858719,0.993992836,1.021918,-0.002291,0.00292,0.997254576,0.990429056,1.004127
Age 60+ Female,0.009615,0.003733,1.014527006,1.003453429,1.025723,0.001963,0.000652,1.017424465,1.006046913,1.028931,0.000275,0.000429,1.005238674,0.989306625,1.021427,-0.003477,0.003355,0.995836292,0.988009111,1.003725
Age 60+ Male,0.009867,0.003931,1.01491057,1.003248625,1.026708,0.001753,0.000688,1.015546001,1.00356612,1.027669,0.000569,0.000451,1.01086965,0.99403363,1.027991,-0.000891,0.003557,0.998931371,0.990609108,1.007324
All: LAG 3,0.004385,0.002437,1.006599179,0.999412892,1.013837,8.81E-04,0.000423,1.007782931,1.000457,1.015163,1.21E-04,0.000281,1.002301645,0.991867807,1.012845,0.001824,0.002175,1.002191197,0.997077479,1.007331
Female,0.004227,0.002743,1.006360644,0.998277565,1.014509,9.37E-04,0.000476,1.008279689,1.000035553,1.016592,0.000025,0.000316,1.000475113,0.988770685,1.012318,0.001805,0.00245,1.002168347,0.996410059,1.00796
Male,0.004561,0.0027,1.006864957,0.998904101,1.014889,0.000821,0.000468,1.007250962,0.999153095,1.015414,0.000225,0.000312,1.004284151,0.99268302,1.016021,0.001841,0.00241,1.002211642,0.996546856,1.007909
Warm All,0.005162,0.002057,1.007773055,1.001696858,1.013886,0.000295,0.00045,1.002599373,0.994847719,1.010411,7.81E-04,0.000201,1.014949645,1.007380865,1.022575,0.001627,0.002353,1.001954307,0.996424551,1.007515
Warm Female,0.003635,0.00237,1.005467392,0.998485847,1.012498,3.35E-04,0.000519,1.00295235,0.994014274,1.011971,0.000486,0.000232,1.009276765,1.000594497,1.018034,0.000713,0.002714,1.000855966,0.994487522,1.007265
Warm Male,0.006815,0.00235,1.010274928,1.003318996,1.017279,0.00025,0.000514,1.002202422,0.993356693,1.011127,0.0011,0.00023,1.021119935,1.012411187,1.029904,0.002615,0.002684,1.003142929,0.996830266,1.009496
Cold All,0.003318,0.002896,1.004989406,0.996469009,1.013583,0.001211,0.000412,1.010713786,1.003556935,1.017922,-0.002319,0.000472,0.956895585,0.940222923,0.973864,0.00204,0.002083,1.002450999,0.997551786,1.007374
Cold Female,0.005014,0.003209,1.007549354,0.998088369,1.0171,0.001295,0.000457,1.011461182,1.003519844,1.019465,-0.001726,0.000524,0.967737893,0.949036746,0.986808,0.00252,0.002307,1.003028577,0.997600819,1.008486
Cold Male,0.001496,0.00314,1.00224652,0.993036757,1.011542,0.001119,0.000447,1.009895843,1.00213963,1.017712,-0.002956,0.000511,0.94538408,0.927563855,0.963547,0.001515,0.00226,1.001819654,0.996508589,1.007159
Age 0-10 All,0.003933,0.00494,1.005916936,0.991412981,1.020633,0.00084,0.000837,1.007419388,0.992980179,1.022069,0.000013,0.000593,1.000247031,0.978400367,1.022582,0.00593,0.004139,1.007141379,0.997384498,1.016994
Age 0-10 Female,0.010984,0.007164,1.016612478,0.99542434,1.038252,0.002073,0.00121,1.018409809,0.997375769,1.039887,0.000374,0.000863,1.007131308,0.975278586,1.040024,0.006023,0.006055,1.007253782,0.993010779,1.021701
Age 0-10 Male,-0.001521,0.006436,0.997721101,0.97901987,1.01678,-0.000123,0.001092,0.998918186,0.980279821,1.017911,-0.000262,0.00077,0.99503437,0.966907157,1.02398,0.005873,0.005362,1.007072493,0.994451625,1.019854
Age 11-60 All,0.003897,0.002598,1.005862618,0.998208986,1.013575,0.000666,0.000451,1.005878008,0.99808379,1.013733,0.000234,0.000299,1.004455898,0.99333356,1.015703,0.002475,0.002324,1.002974415,0.997507065,1.008472
Age 11-60 Female,0.004381,0.003068,1.00659314,0.997554575,1.015714,0.000795,0.000533,1.007020529,0.997805228,1.016321,0.000219,0.000353,1.004169669,0.991055522,1.017457,0.003708,0.002743,1.004459514,0.998000067,1.010961
Age 11-60 Male,0.003388,0.003018,1.005094935,0.996216256,1.014053,0.00053,0.000523,1.004674893,0.995652773,1.013779,0.00025,0.000348,1.004761299,0.991824086,1.017867,0.001148,0.0027,1.001378549,0.995039544,1.007758
Age 60+All,0.005255,0.003234,1.007913649,0.99837586,1.017543,0.001246,0.000564,1.011025134,1.001237693,1.020908,-0.000046,0.00037,0.999126382,0.98545403,1.012988,-0.000276,0.002919,0.999668855,0.992829146,1.006556
Age 60+ Female,0.002862,0.003727,1.004302228,0.993357778,1.015367,0.000967,0.00065,1.00854591,0.997302046,1.019917,-0.000333,0.000427,0.993692973,0.978016752,1.00962,-0.002079,0.003352,0.997508309,0.989674969,1.005404
Age 60+ Male,0.008023,0.003926,1.012107206,1.000492181,1.023857,0.001566,0.000684,1.013876193,1.001985136,1.025908,0.000288,0.00045,1.005486999,0.988777448,1.022479,0.001844,0.003556,1.00221525,0.993867966,1.010633
All: LAG 4,0.003819,0.002444,1.005744939,0.998544201,1.012998,0.000877,0.000425,1.007747457,1.000387275,1.015162,-0.000008,0.00028,0.999848012,0.989476563,1.010328,0.004507,0.002163,1.005423052,1.000321076,1.010551
Female,0.002372,0.002752,1.003564337,0.995477378,1.011717,0.000673,0.000479,1.005939972,0.997663342,1.014285,-0.000144,0.000315,0.997267739,0.985637538,1.009035,0.004775,0.002437,1.005746448,0.999998176,1.011528
Male,0.005381,0.002706,1.008104162,1.000115867,1.016156,0.001096,0.00047,1.009691461,1.001539424,1.01791,0.000139,0.000311,1.002644491,0.991099209,1.014324,0.004218,0.002396,1.005074432,0.999426373,1.010754
Warm All,0.0046,0.002046,1.00692386,1.000885152,1.012999,0.000892,0.000446,1.007880489,1.000157004,1.015664,0.000379,0.000201,1.00722699,0.9997158,1.014795,0.001103,0.002348,1.001324476,0.995809907,1.00687
Warm Female,0.002605,0.002358,1.003915144,0.996979551,1.010899,0.000568,0.000515,1.005010913,0.996123214,1.013978,1.82E-04,0.000231,1.003463986,0.99486877,1.012133,0.000479,0.00271,1.000574965,0.994217662,1.006973
Warm Male,0.006756,0.002336,1.010185523,1.0032715,1.017147,0.001242,0.000509,1.010989546,1.002152682,1.019904,0.000594,0.00023,1.011349927,1.002724505,1.02005,0.001773,0.002676,1.002129865,0.995842315,1.008457
Cold All,0.002851,0.002938,1.004285657,0.995648276,1.012998,0.000892,0.000418,1.007880489,1.000640141,1.015173,-0.001454,0.000472,0.972752108,0.955803166,0.990002,0.006512,0.002066,1.007845012,1.002959539,1.012754
Cold Female,0.002156,0.003257,1.003239235,0.993678485,1.012892,0.000755,0.000463,1.00666612,0.998659076,1.014737,-0.001359,0.000524,0.974509511,0.955677506,0.993713,0.00731,0.002289,1.008810587,1.003394019,1.014256
Cold Male,0.003604,0.003186,1.005420639,0.996046994,1.014882,0.001039,0.000453,1.009185127,1.001330741,1.017101,-0.001553,0.000512,0.970924081,0.95258696,0.989614,0.005649,0.002243,1.006801828,1.001504394,1.012127
